penalty,mixture,.metric,.estimator,mean,n,std_err,.config,model,features,mtry,trees,min_n,tree_depth,learn_rate,loss_reduction,sample_size
NA,NA,mae,standard,0.25095565902747136,5,0.0025222371564349237,Preprocessor1_Model38,random_forest,hybrid,241,1077,32,NA,NA,NA,NA
NA,NA,rmse,standard,0.299672106260832,5,0.003371432348826032,Preprocessor1_Model38,random_forest,hybrid,241,1077,32,NA,NA,NA,NA
NA,NA,mae,standard,0.25071961976741897,5,0.002606916492586561,Preprocessor1_Model39,random_forest,hybrid,247,1487,19,NA,NA,NA,NA
NA,NA,rmse,standard,0.2993745488380751,5,0.003356974016138221,Preprocessor1_Model39,random_forest,hybrid,247,1487,19,NA,NA,NA,NA
NA,NA,mae,standard,0.2508716906136707,5,0.002443216085782673,Preprocessor1_Model40,random_forest,hybrid,254,769,17,NA,NA,NA,NA
NA,NA,rmse,standard,0.2995907458123971,5,0.003322403741027567,Preprocessor1_Model40,random_forest,hybrid,254,769,17,NA,NA,NA,NA
NA,NA,mae,standard,0.24946440398427247,5,0.002058771352198485,Preprocessor1_Model01,xgboost,hybrid,1,821,38,6,0.08376776400682916,2.0309176209047348e-5,0.8153846153846154
NA,NA,rmse,standard,0.2985292763126612,5,0.0030978403945872614,Preprocessor1_Model01,xgboost,hybrid,1,821,38,6,0.08376776400682916,2.0309176209047348e-5,0.8153846153846154
NA,NA,mae,standard,0.24954638056939382,5,0.002507533287383766,Preprocessor1_Model02,xgboost,hybrid,7,1846,22,9,0.005071403956558132,0.009152473108773892,0.8384615384615385
NA,NA,rmse,standard,0.2981196537628014,5,0.00351672270348812,Preprocessor1_Model02,xgboost,hybrid,7,1846,22,9,0.005071403956558132,0.009152473108773892,0.8384615384615385
NA,NA,mae,standard,1.4626546206030338,5,0.0030756572964476636,Preprocessor1_Model03,xgboost,hybrid,13,1128,6,5,0.0018047217668271701,8.886238162743407e-8,0.42307692307692313
NA,NA,rmse,standard,1.4925333974297146,5,0.00235628373921242,Preprocessor1_Model03,xgboost,hybrid,13,1128,6,5,0.0018047217668271701,8.886238162743407e-8,0.42307692307692313
NA,NA,mae,standard,0.2910462655394593,5,0.0019304906757192184,Preprocessor1_Model04,xgboost,hybrid,20,513,16,13,0.20309176209047347,0.0011937766417144358,0.3769230769230769
NA,NA,rmse,standard,0.3563220946333526,5,0.0021221736779655563,Preprocessor1_Model04,xgboost,hybrid,20,513,16,13,0.20309176209047347,0.0011937766417144358,0.3769230769230769
NA,NA,mae,standard,5.450051719144294,5,0.002785405765731623,Preprocessor1_Model05,xgboost,hybrid,26,462,23,10,0.0015570684047537316,0.5379838403443697,0.3538461538461538
NA,NA,rmse,standard,5.458145245403857,5,0.0025994353594649476,Preprocessor1_Model05,xgboost,hybrid,26,462,23,10,0.0015570684047537316,0.5379838403443697,0.3538461538461538
NA,NA,mae,standard,1.2316005053076235,5,0.0032576232810395287,Preprocessor1_Model06,xgboost,hybrid,33,154,28,3,0.014251026703029978,1.1590510483144816e-8,0.3076923076923077
NA,NA,rmse,standard,1.2669415072565857,5,0.002410559834833275,Preprocessor1_Model06,xgboost,hybrid,33,154,28,3,0.014251026703029978,1.1590510483144816e-8,0.3076923076923077
NA,NA,mae,standard,0.25596297277260893,5,0.002139093812830937,Preprocessor1_Model07,xgboost,hybrid,39,872,20,15,0.006812920690579608,3.888155180308085e-10,0.6076923076923076
NA,NA,rmse,standard,0.3025178788338146,5,0.0031232033626726373,Preprocessor1_Model07,xgboost,hybrid,39,872,20,15,0.006812920690579608,3.888155180308085e-10,0.6076923076923076
NA,NA,mae,standard,0.2702826941837861,5,0.002591549636357716,Preprocessor1_Model08,xgboost,hybrid,46,1794,13,8,0.03455107294592218,0.01804721766827174,0.1
NA,NA,rmse,standard,0.3295924175179761,5,0.0037505246578573258,Preprocessor1_Model08,xgboost,hybrid,46,1794,13,8,0.03455107294592218,0.01804721766827174,0.1
NA,NA,mae,standard,0.25231221031512585,5,0.002762252245406573,Preprocessor1_Model09,xgboost,hybrid,52,1231,34,1,0.022189823414589707,0.27283333764867695,0.2846153846153846
NA,NA,rmse,standard,0.3027670872391732,5,0.003748781380033049,Preprocessor1_Model09,xgboost,hybrid,52,1231,34,1,0.022189823414589707,0.27283333764867695,0.2846153846153846
NA,NA,mae,standard,0.5173251488303754,5,9.98300782000246e-4,Preprocessor1_Model10,xgboost,hybrid,59,103,5,7,0.02980979396564726,2.6489692876105295e-6,0.9076923076923077
NA,NA,rmse,standard,0.5829334530186886,5,0.001268075961595685,Preprocessor1_Model10,xgboost,hybrid,59,103,5,7,0.02980979396564726,2.6489692876105295e-6,0.9076923076923077
NA,NA,mae,standard,0.27384779606536386,5,0.004423749697822541,Preprocessor1_Model11,xgboost,hybrid,65,1743,31,9,0.09709111468707549,7.666822074546223e-10,0.3307692307692308
NA,NA,rmse,standard,0.33542041934163735,5,0.0060104449736406475,Preprocessor1_Model11,xgboost,hybrid,65,1743,31,9,0.09709111468707549,7.666822074546223e-10,0.3307692307692308
NA,NA,mae,standard,0.24880265838692253,5,0.00272921937008403,Preprocessor1_Model12,xgboost,hybrid,72,1282,11,4,0.15117750706156616,31.622776601683793,0.7692307692307693
NA,NA,rmse,standard,0.29708603853898646,5,0.003597559346622147,Preprocessor1_Model12,xgboost,hybrid,72,1282,11,4,0.15117750706156616,31.622776601683793,0.7692307692307693
NA,NA,mae,standard,0.2854853006140299,5,0.004952607725976283,Preprocessor1_Model13,xgboost,hybrid,78,974,12,1,0.2728333376486767,1.7522244804127837e-7,0.5153846153846154
NA,NA,rmse,standard,0.3506784988368792,5,0.004658888819542367,Preprocessor1_Model13,xgboost,hybrid,78,974,12,1,0.2728333376486767,1.7522244804127837e-7,0.5153846153846154
NA,NA,mae,standard,2.509428912595221,5,0.002985895243943106,Preprocessor1_Model14,xgboost,hybrid,85,616,19,1,0.0024244620170823282,0.07017038286703836,0.8615384615384616
NA,NA,rmse,standard,2.5269595221331964,5,0.0025727438432928207,Preprocessor1_Model14,xgboost,hybrid,85,616,19,1,0.0024244620170823282,0.07017038286703836,0.8615384615384616
NA,NA,mae,standard,0.2584980473629419,5,0.0027147101291333103,Preprocessor1_Model15,xgboost,hybrid,91,1897,3,8,0.07227271320676178,4.5065703377454686e-8,0.7461538461538462
NA,NA,rmse,standard,0.31128872642409255,5,0.0030132759620718555,Preprocessor1_Model15,xgboost,hybrid,91,1897,3,8,0.07227271320676178,4.5065703377454686e-8,0.7461538461538462
NA,NA,mae,standard,2.2858594240698302,5,0.0029885439286283077,Preprocessor1_Model16,xgboost,hybrid,98,1589,39,5,0.001,1.3433993325989015e-6,0.49230769230769234
NA,NA,rmse,standard,2.3050911369460603,5,0.002532560637460806,Preprocessor1_Model16,xgboost,hybrid,98,1589,39,5,0.001,1.3433993325989015e-6,0.49230769230769234
NA,NA,mae,standard,0.2532970870389159,5,0.0023865418611504386,Preprocessor1_Model17,xgboost,hybrid,104,1333,24,3,0.009152473108773892,1.9718405565126458e-10,0.9769230769230769
NA,NA,rmse,standard,0.30428798107033683,5,0.0031249266445953364,Preprocessor1_Model17,xgboost,hybrid,104,1333,24,3,0.009152473108773892,1.9718405565126458e-10,0.9769230769230769
NA,NA,mae,standard,0.2559893483317996,5,0.002451800634347654,Preprocessor1_Model18,xgboost,hybrid,111,923,2,12,0.0058780160722749115,4.124626382901348,0.7000000000000001
NA,NA,rmse,standard,0.30114723988400605,5,0.0031136820966254026,Preprocessor1_Model18,xgboost,hybrid,111,923,2,12,0.0058780160722749115,4.124626382901348,0.7000000000000001
NA,NA,mae,standard,0.2519459729898364,5,0.0023888577576250676,Preprocessor1_Model19,xgboost,hybrid,117,1487,37,14,0.04004645731836125,1.0608183551394483,0.46923076923076923
NA,NA,rmse,standard,0.3024553520169059,5,0.003408610596182197,Preprocessor1_Model19,xgboost,hybrid,117,1487,37,14,0.04004645731836125,1.0608183551394483,0.46923076923076923
NA,NA,mae,standard,4.0738150896582095,5,0.002905815039865562,Preprocessor1_Model20,xgboost,hybrid,124,359,35,11,0.002810075242497918,1.0299603658099899e-5,0.9307692307692308
NA,NA,rmse,standard,4.084636672526216,5,0.002654529985264679,Preprocessor1_Model20,xgboost,hybrid,124,359,35,11,0.002810075242497918,1.0299603658099899e-5,0.9307692307692308
NA,NA,mae,standard,0.2537165348786684,5,0.0036003767139420836,Preprocessor1_Model21,xgboost,hybrid,130,308,4,4,0.025719138090593445,0.1383648068032458,0.19230769230769232
NA,NA,rmse,standard,0.30489123393390044,5,0.004276076324889036,Preprocessor1_Model21,xgboost,hybrid,130,308,4,4,0.025719138090593445,0.1383648068032458,0.19230769230769232
NA,NA,mae,standard,10.482053286031196,5,0.002392266461302711,Preprocessor1_Model22,xgboost,hybrid,137,1,30,7,0.062355073412739125,16.037187437513342,0.676923076923077
NA,NA,rmse,standard,10.486263618742363,5,0.0022953259936200517,Preprocessor1_Model22,xgboost,hybrid,137,1,30,7,0.062355073412739125,16.037187437513342,0.676923076923077
NA,NA,mae,standard,0.46890968840065794,5,9.135196142457991e-4,Preprocessor1_Model23,xgboost,hybrid,143,411,36,11,0.007896522868499725,6.812920690579622e-7,0.12307692307692308
NA,NA,rmse,standard,0.5334036960676564,5,0.0010316787010738143,Preprocessor1_Model23,xgboost,hybrid,143,411,36,11,0.007896522868499725,6.812920690579622e-7,0.12307692307692308
NA,NA,mae,standard,0.26768399395547277,5,0.002156655724441168,Preprocessor1_Model24,xgboost,hybrid,150,1077,21,13,0.23539371975499856,7.896522868499733e-5,1
NA,NA,rmse,standard,0.32366737178825394,5,0.0025124475694971973,Preprocessor1_Model24,xgboost,hybrid,150,1077,21,13,0.23539371975499856,7.896522868499733e-5,1
NA,NA,mae,standard,1.2395028973068578,5,0.0030881914103037754,Preprocessor1_Model25,xgboost,hybrid,156,1641,15,14,0.0013433993325989001,4.004645731836131e-5,0.26153846153846155
NA,NA,rmse,standard,1.2746236601698515,5,0.0022543984861648244,Preprocessor1_Model25,xgboost,hybrid,156,1641,15,14,0.0013433993325989001,4.004645731836131e-5,0.26153846153846155
NA,NA,mae,standard,0.26669053363941303,5,0.003063885404115168,Preprocessor1_Model26,xgboost,hybrid,163,718,2,10,0.046415888336127774,2.9809793965647276e-9,0.23846153846153847
NA,NA,rmse,standard,0.32255046628187184,5,0.004082910724314499,Preprocessor1_Model26,xgboost,hybrid,163,718,2,10,0.046415888336127774,2.9809793965647276e-9,0.23846153846153847
NA,NA,mae,standard,0.251168433815636,5,0.002673377042435675,Preprocessor1_Model27,xgboost,hybrid,169,1948,9,2,0.0037750532053243916,0.004641588833612782,0.5615384615384615
NA,NA,rmse,standard,0.29955619886482154,5,0.00344188150691089,Preprocessor1_Model27,xgboost,hybrid,169,1948,9,2,0.0037750532053243916,0.004641588833612782,0.5615384615384615
NA,NA,mae,standard,0.2710921312345944,5,0.002885923516597471,Preprocessor1_Model28,xgboost,hybrid,176,2000,33,4,0.1304321386719004,3.0702906297578496e-4,0.7230769230769231
NA,NA,rmse,standard,0.3284822937453048,5,0.003273918652860848,Preprocessor1_Model28,xgboost,hybrid,176,2000,33,4,0.1304321386719004,3.0702906297578496e-4,0.7230769230769231
NA,NA,mae,standard,0.2720840271485464,5,0.0018579350224192592,Preprocessor1_Model29,xgboost,hybrid,182,257,25,7,0.17522244804127837,1e-10,0.6538461538461539
NA,NA,rmse,standard,0.32934686938263863,5,0.003325029765022089,Preprocessor1_Model29,xgboost,hybrid,182,257,25,7,0.17522244804127837,1e-10,0.6538461538461539
NA,NA,mae,standard,10.524864584401556,5,0.0025170842120599145,Preprocessor1_Model30,xgboost,hybrid,189,52,14,5,0.0011590510483144817,3.4551072945922185e-7,0.4461538461538461
NA,NA,rmse,standard,10.529057801432412,5,0.0024212512177385474,Preprocessor1_Model30,xgboost,hybrid,189,52,14,5,0.0011590510483144817,3.4551072945922185e-7,0.4461538461538461
NA,NA,mae,standard,0.6026051725955848,5,0.020240464650459287,Preprocessor1_Model31,xgboost,hybrid,195,769,29,6,0.31622776601683794,6.054123584037269e-4,0.14615384615384616
NA,NA,rmse,standard,0.7518117042288983,5,0.019677663045740746,Preprocessor1_Model31,xgboost,hybrid,195,769,29,6,0.31622776601683794,6.054123584037269e-4,0.14615384615384616
NA,NA,mae,standard,0.2543732005421792,5,0.003328327706447436,Preprocessor1_Model32,xgboost,hybrid,202,1436,18,2,0.010608183551394482,1.51177507061566e-9,0.16923076923076924
NA,NA,rmse,standard,0.30611103010280866,5,0.004535811384472389,Preprocessor1_Model32,xgboost,hybrid,202,1436,18,2,0.010608183551394482,1.51177507061566e-9,0.16923076923076924
NA,NA,mae,standard,0.9496602171725071,5,0.0030087453203122803,Preprocessor1_Model33,xgboost,hybrid,208,1179,7,9,0.002091764655756995,2.285463864134993e-8,0.8846153846153847
NA,NA,rmse,standard,0.9951292296908812,5,0.001896929604125182,Preprocessor1_Model33,xgboost,hybrid,208,1179,7,9,0.002091764655756995,2.285463864134993e-8,0.8846153846153847
NA,NA,mae,standard,0.2520099090948323,5,0.0026039986359071296,Preprocessor1_Model34,xgboost,hybrid,215,1384,27,8,0.004375479375074184,2.0917646557569993,0.9538461538461539
NA,NA,rmse,standard,0.2982400679121614,5,0.0033669747885982913,Preprocessor1_Model34,xgboost,hybrid,215,1384,27,8,0.004375479375074184,2.0917646557569993,0.9538461538461539
NA,NA,mae,standard,0.25064578348769817,5,0.00274433569957481,Preprocessor1_Model35,xgboost,hybrid,221,564,40,2,0.012295426265956222,5.223345074266844e-6,0.6307692307692307
NA,NA,rmse,standard,0.2989060641586909,5,0.003512566574962938,Preprocessor1_Model35,xgboost,hybrid,221,564,40,2,0.012295426265956222,5.223345074266844e-6,0.6307692307692307
NA,NA,mae,standard,0.433202391114057,5,0.0011490944305032106,Preprocessor1_Model36,xgboost,hybrid,228,1026,26,6,0.0032570206556597828,8.133105582266936,0.2153846153846154
NA,NA,rmse,standard,0.49686601086360027,5,9.287037259242336e-4,Preprocessor1_Model36,xgboost,hybrid,228,1026,26,6,0.0032570206556597828,8.133105582266936,0.2153846153846154
NA,NA,mae,standard,0.2730644914327944,5,0.0029815546256042654,Preprocessor1_Model37,xgboost,hybrid,234,1692,10,10,0.11253355826007645,0.035586235730509654,0.4
NA,NA,rmse,standard,0.330492684738522,5,0.0032044568083510598,Preprocessor1_Model37,xgboost,hybrid,234,1692,10,10,0.11253355826007645,0.035586235730509654,0.4
NA,NA,mae,standard,0.31966921952405447,5,0.0014462925245891326,Preprocessor1_Model38,xgboost,hybrid,241,206,17,15,0.019144819761699575,0.0023539371975499906,0.5384615384615384
NA,NA,rmse,standard,0.37163300738042365,5,0.0013313706731090278,Preprocessor1_Model38,xgboost,hybrid,241,206,17,15,0.019144819761699575,0.0023539371975499906,0.5384615384615384
NA,NA,mae,standard,0.2597031688781068,5,0.0014878363992769776,Preprocessor1_Model39,xgboost,hybrid,247,1538,32,12,0.016517667439704575,5.878016072274924e-9,0.5846153846153846
NA,NA,rmse,standard,0.31287814871489555,5,0.0025626878150290747,Preprocessor1_Model39,xgboost,hybrid,247,1538,32,12,0.016517667439704575,5.878016072274924e-9,0.5846153846153846
NA,NA,mae,standard,0.26247891552041364,5,0.002629718301841751,Preprocessor1_Model40,xgboost,hybrid,254,667,8,3,0.05379838403443684,1.5570684047537317e-4,0.7923076923076923
NA,NA,rmse,standard,0.31741748350092686,5,0.003575473622860689,Preprocessor1_Model40,xgboost,hybrid,254,667,8,3,0.05379838403443684,1.5570684047537317e-4,0.7923076923076923
