country,iso,year,gdp,population,area,higher_ed_pct
Spain,ESP,2022,1446498147749.03,47786102.0,499713.681,24.706615447998
Spain,ESP,2021,1461244901852.69,47443821.0,499733.244,24.6002025604248
Spain,ESP,2020,1289783836971.21,47359424.0,499556.645,23.5799999237061
Spain,ESP,2019,1403496387686.27,47118501.0,499570.036,23.0202732086182
Spain,ESP,2018,1431642809327.06,46782011.0,499603.479,21.9400005340576
Spain,ESP,2017,1321754088818.83,46571232.0,499547.35,21.4282608032227
Spain,ESP,2016,1243015667917.12,46458139.0,499564.0,20.9400005340576
Spain,ESP,2015,1206164777553.12,46422303.0,499661.0,20.4723052978516
Spain,ESP,2014,1380244561361.96,46460733.0,500210.0,20.375280380249
Spain,ESP,2013,1362186923157.65,46604197.0,500210.0,0.568471610546112
Spain,ESP,2012,1330994811670.31,46773055.0,500210.0,0.582100212574005
Spain,ESP,2011,1487568659241.25,46742697.0,499880.0,0.565749108791351
Spain,ESP,2010,1427989078916.67,46576897.0,500010.0,0.506335854530334
Estonia,EST,2022,38376046174.971,1348840.0,42730.0,32.6602210998535
Estonia,EST,2021,37204563051.4723,1330932.0,42750.0,31.7315711975098
Estonia,EST,2020,31820771493.8974,1329522.0,42750.0,30.8500003814697
Estonia,EST,2019,31873748770.0313,1326898.0,42750.0,33.4643707275391
Estonia,EST,2018,31222632740.7247,1321977.0,42750.0,33.57568359375
Estonia,EST,2017,27469461919.1189,1317384.0,42750.0,31.720100402832
Estonia,EST,2016,24561027787.7896,1315790.0,43470.0,30.4089946746826
Estonia,EST,2015,23311847750.9394,1315407.0,43470.0,29.775821685791
Estonia,EST,2014,27055689003.0038,1314545.0,43470.0,29.137752532959
Ethiopia,ETH,2021,111261888668.864,122138588.0,1128571.4,6.28919649124146
Ethiopia,ETH,2016,74296766562.127,106718162.0,1128558.5,1.33300995826721
Ethiopia,ETH,2013,47648276605.0123,98438751.0,1128572.1,1.25512230396271
Finland,FIN,2022,280253099309.34,5556106.0,303947.7,28.7976665496826
Finland,FIN,2021,294223210496.119,5541017.0,303947.7,28.2076778411865
Finland,FIN,2020,270000311606.226,5529543.0,303940.0,30.9471302032471
Finland,FIN,2019,267014821129.411,5521606.0,303930.0,25.9400005340576
Finland,FIN,2018,273869255596.078,5515525.0,303920.0,27.8136768341064
Finland,FIN,2017,253846138440.0,5508214.0,303920.0,24.3400001525879
Finland,FIN,2016,238777818792.608,5495303.0,303910.0,25.4359493255615
Finland,FIN,2015,233210733506.25,5479531.0,303910.0,23.0300006866455
Finland,FIN,2014,273478528954.901,5461512.0,303890.0,22.5100002288818
Finland,FIN,2013,270268036626.275,5438972.0,303890.0,21.8899993896484
Finland,FIN,2012,257443384492.969,5413971.0,303890.0,21.1399993896484
Finland,FIN,2011,275126915515.565,5388272.0,303890.0,0.987625002861023
Finland,FIN,2010,249429613683.334,5363352.0,303900.0,0.945088148117065
Fiji,FJI,2021,4305031649.74189,916711.0,18270.0,10.0197696685791
Fiji,FJI,2017,5353469174.47838,918759.0,18270.0,5.17000007629395
Fiji,FJI,2014,4857104768.86844,917585.0,18270.0,6.78124570846558
France,FRA,2022,2796302210398.84,68065015.0,547557.0,22.5577774047852
France,FRA,2021,2966433692008.09,67842811.0,547557.0,22.9377460479736
France,FRA,2020,2647926055110.05,67601110.0,547557.0,20.9787750244141
France,FRA,2019,2722793515171.76,67382061.0,547557.0,19.7000007629395
France,FRA,2018,2781576320884.39,67158348.0,547557.0,19.2230129241943
France,FRA,2017,2588868323334.71,66918020.0,547557.0,18.0
France,FRA,2016,2470407619777.13,66724104.0,547557.0,17.3999996185303
France,FRA,2015,2442483452642.5,66548272.0,547557.0,17.6599998474121
France,FRA,2014,2861236112552.42,66312067.0,547557.0,16.3899993896484
"Micronesia, Fed. Sts.",FSM,2014,319271200.0,108396.0,700.0,7.09629917144775
United Kingdom,GBR,2022,3114042471144.39,67604000.0,241930.0,35.85205078125
United Kingdom,GBR,2021,3143323050707.26,66984000.0,241930.0,39.5900001525879
United Kingdom,GBR,2020,2696778386607.65,66744000.0,241930.0,37.2799987792969
United Kingdom,GBR,2019,2851407164907.81,66631000.0,241930.0,29.0026969909668
United Kingdom,GBR,2018,2871340347581.79,66289000.0,241930.0,27.8820743560791
United Kingdom,GBR,2017,2680148052335.3,65966000.0,241930.0,33.9199981689453
United Kingdom,GBR,2016,2689106566899.61,65607000.0,241930.0,26.1183948516846
United Kingdom,GBR,2015,2927911140916.73,65088000.0,241930.0,25.1243190765381
United Kingdom,GBR,2014,3064708247921.43,64620000.0,241930.0,29.3299999237061
United Kingdom,GBR,2013,2784853502534.29,64139000.0,241930.0,28.3899993896484
United Kingdom,GBR,2012,2707089726614.64,63711000.0,241930.0,1.06229543685913
United Kingdom,GBR,2011,2663805834828.07,63258810.0,241930.0,1.01876890659332
United Kingdom,GBR,2010,2485482596184.71,62766365.0,241930.0,1.10243928432465
Georgia,GEO,2022,24984568959.605,3712502.0,69490.0,34.0200004577637
Georgia,GEO,2021,18853115588.8106,3708610.0,69490.0,34.2079086303711
Georgia,GEO,2020,16010869215.68,3722716.0,69490.0,33.1648941040039
Georgia,GEO,2019,17638337116.9126,3720161.0,69490.0,33.6699981689453
Georgia,GEO,2018,17902544880.6471,3726549.0,69490.0,34.8497581481934
Georgia,GEO,2017,16473125375.0684,3728004.0,69490.0,34.0200004577637
Georgia,GEO,2016,15444548901.9637,3727505.0,69490.0,32.8499984741211
Georgia,GEO,2015,15223796148.8396,3725276.0,69490.0,34.6597900390625
Georgia,GEO,2014,17966015109.3043,3719414.0,69490.0,30.8600006103516
Georgia,GEO,2013,17517660143.6859,3717668.0,69490.0,33.1168594360352
Georgia,GEO,2012,16894392033.2256,3728874.0,69490.0,30.1700000762939
Georgia,GEO,2011,15475290469.2869,3756441.0,69490.0,32.3346519470215
Georgia,GEO,2010,12426907967.1578,3786695.0,69490.0,0.0
Ghana,GHA,2022,73919003209.9866,33149152.0,227533.0,6.22969007492065
Ghana,GHA,2017,60385409434.8567,30008354.0,227540.0,3.49149990081787
Ghana,GHA,2015,49436806230.4839,28696068.0,227540.0,4.72734594345093
Ghana,GHA,2013,62845721959.827,27386193.0,227540.0,5.40798091888428
Ghana,GHA,2010,32197655566.5347,25474995.0,227540.0,2.82865047454834
Guinea,GIN,2019,13442861496.4454,13034346.0,245720.0,22.7037582397461
Guinea,GIN,2018,11857030366.7891,12704774.0,245720.0,6.21000003814697
Guinea,GIN,2016,8595955222.49719,12073030.0,245720.0,7.1741099357605
Guinea,GIN,2014,8778473372.82124,11472924.0,245720.0,4.42999982833862
Guinea,GIN,2010,6853467145.53089,10396086.0,245720.0,2.80999994277954
Guinea,GIN,1996,5641243099.76661,7770035.0,245720.0,2.11999988555908
"Gambia, The",GMB,2020,1812170891.19069,2515733.0,10120.0,1.88328003883362
"Gambia, The",GMB,2018,1670671327.81651,2399632.0,10120.0,1.39770996570587
"Gambia, The",GMB,2015,1378176608.93204,2224529.0,10120.0,2.04999995231628
Guinea-Bissau,GNB,2022,1839048747.87671,2105529.0,28120.0,2.70413637161255
Guinea-Bissau,GNB,2019,1588767975.59018,1967696.0,28120.0,2.20896172523499
Guinea-Bissau,GNB,2018,1554133593.91699,1922168.0,28120.0,0.0
Greece,GRC,2022,218880566444.349,10436882.0,128900.0,28.9304580688477
Greece,GRC,2021,218303801895.326,10569207.0,128900.0,28.1758575439453
Greece,GRC,2020,191362985554.861,10698599.0,128900.0,26.0400009155273
Greece,GRC,2019,207305649887.019,10721582.0,128900.0,24.4034461975098
Greece,GRC,2018,213298873494.394,10732882.0,128900.0,24.1726455688477
Greece,GRC,2017,200381103984.298,10754679.0,128900.0,23.5572547912598
Greece,GRC,2016,193097239005.87,10775971.0,128900.0,20.1399993896484
Greece,GRC,2015,194567373678.099,10820883.0,128900.0,22.9300003051758
Greece,GRC,2014,233911581521.062,10892413.0,128900.0,22.1900005340576
Grenada,GRD,2020,1043411111.11111,116341.0,340.0,6.11760234832764
Grenada,GRD,2019,1213485185.18519,115981.0,340.0,5.98692035675049
Grenada,GRD,2018,1166514814.81481,115691.0,340.0,5.19569635391235
Guatemala,GTM,2022,95641441234.943,17847877.0,107160.0,5.68784999847412
Guatemala,GTM,2019,77172317258.6478,17103803.0,107160.0,4.32000017166138
Guatemala,GTM,2015,62186064757.9334,15971743.0,107160.0,3.78042006492615
Guatemala,GTM,2014,57852152955.039,15681725.0,107160.0,6.8899998664856
Guatemala,GTM,2013,52996446180.3474,15387337.0,107160.0,2.36999988555908
Guatemala,GTM,2012,49593929487.1263,15089647.0,107160.0,1.94000005722046
Guyana,GUY,2019,5173760191.84652,807665.0,196850.0,4.46917009353638
Guyana,GUY,2018,4787636997.85343,791556.0,196850.0,3.04261779785156
Honduras,HND,2019,24882225741.8119,9943633.0,111890.0,9.63000011444092
Honduras,HND,2018,24067750760.499,9765210.0,111890.0,9.57999992370605
Honduras,HND,2017,23136247990.5977,9588137.0,111890.0,5.9344277381897
Honduras,HND,2016,21717604952.1835,9412380.0,111890.0,10.5
Honduras,HND,2015,20979791685.416,9237305.0,111890.0,9.35000038146973
Honduras,HND,2014,19756533971.8698,9063122.0,111890.0,6.26999998092651
Honduras,HND,2013,18499729214.904,8889278.0,111890.0,4.92402744293213
Honduras,HND,2012,18528554397.5695,8715076.0,111890.0,4.25
Honduras,HND,2011,17710275685.4074,8540583.0,111890.0,5.11999988555908
Honduras,HND,2010,15839344591.9842,8365878.0,111890.0,4.53402042388916
Honduras,HND,2007,12361257680.5627,7834798.0,111890.0,4.23000001907349
Croatia,HRV,2022,71198635101.9514,3855641.0,55960.0,19.0439777374268
Croatia,HRV,2021,69006802298.6956,3878981.0,55960.0,18.9514045715332
Croatia,HRV,2020,57963370885.0798,3914206.0,55960.0,18.9136714935303
Croatia,HRV,2019,61467582193.6824,3949390.0,55964.0,18.0067329406738
Croatia,HRV,2018,61668130122.5878,3988775.0,55964.0,18.0253562927246
Croatia,HRV,2017,56186190437.9959,4041407.0,55964.0,16.9888916015625
Croatia,HRV,2016,52654855638.1057,4106867.0,55964.0,16.0571804046631
Croatia,HRV,2015,51005200669.6941,4151725.0,55964.0,15.3868761062622
Croatia,HRV,2014,59612144078.4133,4201598.0,55964.0,14.2597093582153
Croatia,HRV,2013,59852401272.3204,4233922.0,55964.0,0.312971711158752
Croatia,HRV,2012,57551963753.2104,4260368.0,55964.0,0.292419701814651
Croatia,HRV,2011,62903737379.7834,4280622.0,55964.0,0.22661991417408
Croatia,HRV,2010,58981738868.753,4295427.0,55964.0,0.243718653917313
Haiti,HTI,2017,15093357161.1498,10817754.0,27560.0,4.53101015090942
Haiti,HTI,2012,13708925477.1304,10069771.0,27560.0,5.22609615325928
Hungary,HUN,2022,177536698164.902,9605074.0,91260.0,26.128345489502
Hungary,HUN,2021,183282685440.486,9630932.0,91260.0,25.8177375793457
Hungary,HUN,2020,158468487754.196,9670419.0,91260.0,24.0799999237061
Hungary,HUN,2019,164936682033.992,9694824.0,91260.0,22.5712108612061
Hungary,HUN,2018,161184691013.835,9706964.0,91260.0,21.7858905792236
Hungary,HUN,2017,143335098991.862,9726756.0,91260.0,20.772331237793
Hungary,HUN,2016,128983560865.293,9759755.0,91260.0,20.4099998474121
Hungary,HUN,2015,125244126623.289,9797755.0,91260.0,20.6700000762939
Hungary,HUN,2014,141128696412.321,9833038.0,91260.0,19.8999996185303
Hungary,HUN,2013,135646053778.582,9872734.0,90530.0,19.4300003051758
Indonesia,IDN,2022,1319101183380.15,278830529.0,1892555.47,9.48062133789062
Indonesia,IDN,2021,1186509691086.73,276758053.0,1892555.47,9.48564147949219
Indonesia,IDN,2020,1059054842698.48,274814866.0,1877519.0,10.5200004577637
Indonesia,IDN,2019,1119099871350.2,272489381.0,1877519.0,8.78998947143555
Indonesia,IDN,2018,1042271532988.63,269951846.0,1877519.0,9.36999988555908
Indonesia,IDN,2017,1015618744159.73,267346658.0,1877519.0,8.23369979858398
Indonesia,IDN,2016,931877364037.698,264627418.0,1877519.0,8.78999996185303
Indonesia,IDN,2015,860854232686.214,261799249.0,1877519.0,8.47999954223633
Indonesia,IDN,2014,890814755533.537,258877399.0,1877519.0,7.96999979019165
Indonesia,IDN,2013,912524136718.018,255852467.0,1877519.0,6.18710374832153
Indonesia,IDN,2012,917869913332.649,252698525.0,1877519.0,5.77638053894043
Indonesia,IDN,2011,892969104563.171,249470032.0,1877519.0,4.85179901123047
India,IND,2022,3346107287730.93,1425423212.0,2973190.0,12.1400003433228
India,IND,2020,2674851578587.27,1402617695.0,2973190.0,12.2200002670288
India,IND,2019,2835606256558.19,1389030312.0,2973190.0,12.0160398483276
India,IND,2018,2702929641648.74,1374659064.0,2973190.0,10.7799997329712
India,IND,2016,2294796885663.16,1343944296.0,2973190.0,10.1431703567505
India,IND,2011,1823051829894.55,1261224954.0,2973190.0,9.14000034332275
Ireland,IRL,2022,548570250341.987,5212836.0,68890.0,37.2724380493164
Ireland,IRL,2021,531306516907.984,5110585.0,68890.0,37.7408866882324
Ireland,IRL,2020,436555518400.451,5039747.0,68890.0,36.9319190979004
Ireland,IRL,2019,407124824064.995,4976456.0,68890.0,35.1964340209961
Ireland,IRL,2018,395461216460.418,4898022.0,68890.0,34.9246406555176
Ireland,IRL,2017,348532394023.595,4827445.0,68890.0,31.1599998474121
Ireland,IRL,2016,305733136180.907,4762722.0,68890.0,31.5917129516602
Ireland,IRL,2015,302391428540.035,4701957.0,68890.0,31.0062866210938
Ireland,IRL,2014,266787238499.03,4657740.0,68890.0,30.8738174438477
Ireland,IRL,2013,243301556084.989,4623816.0,68890.0,0.755869567394257
Ireland,IRL,2012,227270922957.327,4599533.0,68890.0,0.729755938053131
Ireland,IRL,2011,241337364609.738,4580084.0,68890.0,26.8400001525879
Ireland,IRL,2010,221985621537.5,4560155.0,68890.0,33.1199989318848
Ireland,IRL,2007,270079279419.5,4398942.0,68890.0,33.810001373291
"Iran, Islamic Rep.",IRN,2022,394362621793.035,89524246.0,1622500.0,18.2504196166992
"Iran, Islamic Rep.",IRN,2021,383436202446.695,88455488.0,1622500.0,17.7855739593506
"Iran, Islamic Rep.",IRN,2020,262186179355.944,87723443.0,1622500.0,17.3704242706299
"Iran, Islamic Rep.",IRN,2019,333519146339.191,87051648.0,1622500.0,17.3763217926025
"Iran, Islamic Rep.",IRN,2018,398880231367.268,86117998.0,1622500.0,16.8688163757324
"Iran, Islamic Rep.",IRN,2017,489168731811.147,85026754.0,1622500.0,0.0
"Iran, Islamic Rep.",IRN,2016,459042684192.698,83812228.0,1628760.0,18.1800003051758
"Iran, Islamic Rep.",IRN,2015,409191686496.677,82619362.0,1628760.0,3.10728645324707
"Iran, Islamic Rep.",IRN,2014,462284793280.825,81502045.0,1628760.0,16.8700008392334
"Iran, Islamic Rep.",IRN,2013,500399839839.877,80414686.0,1628760.0,16.3199996948242
"Iran, Islamic Rep.",IRN,2012,644019315003.54,79370580.0,1628760.0,14.8100004196167
"Iran, Islamic Rep.",IRN,2011,629082257472.368,78383598.0,1628760.0,3.92986464500427
"Iran, Islamic Rep.",IRN,2010,487069570461.36,77420842.0,1628760.0,4.23527669906616
Iraq,IRQ,2021,209691945713.103,43071211.0,434128.0,10.9389886856079
Iraq,IRQ,2018,227367469034.031,40265624.0,434128.0,10.4068899154663
Iraq,IRQ,2012,218002476129.472,33654842.0,434320.0,7.64207410812378
Iceland,ISL,2022,28696453180.1657,382003.0,100830.0,34.2301330566406
Iceland,ISL,2021,25770339317.3897,372520.0,100830.0,34.156925201416
Iceland,ISL,2020,21629953194.0659,366463.0,100830.0,36.6199989318848
Iceland,ISL,2019,24681343649.2952,360563.0,100830.0,36.1399993896484
Iceland,ISL,2018,26260850582.0687,352721.0,100830.0,38.9894828796387
Iceland,ISL,2017,24728285177.4603,343400.0,100250.0,36.9775695800781
Iceland,ISL,2016,20793168030.9524,335439.0,100250.0,34.9200897216797
Iceland,ISL,2015,17517210519.0912,330815.0,100250.0,32.3081283569336
Iceland,ISL,2014,17867662177.8911,327386.0,100250.0,31.3127212524414
Iceland,ISL,2013,16125060515.3117,323764.0,100250.0,1.12614071369171
Iceland,ISL,2012,14751508133.5443,320716.0,100250.0,1.07440972328186
Iceland,ISL,2011,15221622925.9319,319014.0,100250.0,1.00818431377411
Iceland,ISL,2010,13751161917.7398,318041.0,100250.0,0.916753888130188
Israel,ISR,2021,489851549972.347,9371400.0,21640.0,37.2001266479492
Israel,ISR,2020,410768352657.612,9215100.0,21640.0,36.5067901611328
Israel,ISR,2019,400645216358.857,9054000.0,21640.0,36.2310218811035
Israel,ISR,2018,376299083108.497,8882800.0,21640.0,35.7983818054199
Israel,ISR,2017,358451839052.991,8713300.0,21640.0,34.8950538635254
Israel,ISR,2016,321940971558.016,8546000.0,21640.0,33.9819717407227
Israel,ISR,2015,303469434072.296,8380100.0,21640.0,33.2099990844727
Israel,ISR,2014,315017088116.716,8215700.0,21640.0,32.7900009155273
Israel,ISR,2013,298478070673.058,8059500.0,21640.0,31.3899993896484
Israel,ISR,2012,263589172712.391,7910500.0,21640.0,31.2235908508301
Italy,ITA,2022,2104067630319.46,59013667.0,295720.0,16.4901714324951
Italy,ITA,2021,2179207773596.09,59133173.0,295717.0,16.2955207824707
Italy,ITA,2020,1907481094079.23,59438851.0,295717.0,16.5499992370605
Italy,ITA,2019,2019606796583.53,59729081.0,295717.0,16.4097290039062
Italy,ITA,2018,2099435266458.67,60148658.0,295718.0,16.1499462127686
Italy,ITA,2017,1970720904584.71,60002252.0,295718.0,15.5496873855591
Italy,ITA,2016,1887111188176.93,60115223.0,295718.0,14.6699409484863
Italy,ITA,2015,1845428048839.1,60229605.0,295718.0,14.499436378479
Italy,ITA,2014,2173255507985.84,60320707.0,295718.0,13.9848527908325
Italy,ITA,2013,2153225581941.46,60311613.0,295718.0,0.321288794279099
Italy,ITA,2012,2097929495121.68,60191247.0,295718.0,0.304969936609268
Italy,ITA,2011,2306974020278.21,60026841.0,295718.0,0.27179741859436
Italy,ITA,2010,2144936254535.0,59819407.0,295718.0,0.14337445795536
Jamaica,JAM,2022,17097760686.7775,2839144.0,10830.0,10.9498100280762
Jamaica,JAM,2011,14444661522.1463,2760494.0,10830.0,6.80999994277954
Jordan,JOR,2017,41608435915.493,10234226.0,88780.0,20.9268398284912
Japan,JPN,2020,5054068005376.28,126261000.0,364500.0,25.5400009155273
Japan,JPN,2010,5759071769013.11,128070000.0,364500.0,19.9099998474121
Kazakhstan,KAZ,2019,181667184854.501,19209555.0,2699700.0,37.6751594543457
Kazakhstan,KAZ,2018,179339977690.485,18932727.0,2699700.0,34.0800018310547
Kazakhstan,KAZ,2015,184388404706.042,18084169.0,2699700.0,27.8106708526611
Kazakhstan,KAZ,2009,115308686941.38,16619846.0,2699700.0,22.8099994659424
Kazakhstan,KAZ,2007,104849915058.376,16257214.0,2699700.0,25.4799995422363
Kazakhstan,KAZ,1999,16870817181.7799,15455874.0,2699700.0,14.3699998855591
Kenya,KEN,2022,114448978152.637,54252461.0,569140.0,6.09258985519409
Kenya,KEN,2021,109703658904.994,53219166.0,569140.0,5.67963123321533
Kenya,KEN,2020,100657505750.545,52217334.0,569140.0,3.74181008338928
Kenya,KEN,2019,100378436207.371,51202827.0,569140.0,4.80908012390137
Kyrgyz Republic,KGZ,2018,8271106235.41552,6444079.0,191800.0,24.2648506164551
Kyrgyz Republic,KGZ,2017,7702938379.42036,6306696.0,191800.0,0.0
Kyrgyz Republic,KGZ,2016,6813095379.1187,6175338.0,191800.0,0.0
Kyrgyz Republic,KGZ,2015,6678177511.66313,6040036.0,191800.0,0.0
Kyrgyz Republic,KGZ,2014,7468102412.68237,5905848.0,191800.0,0.0
Kyrgyz Republic,KGZ,2009,4690061380.60253,5389643.0,191800.0,16.2000007629395
Cambodia,KHM,2021,36790163687.4421,16974305.0,176520.0,4.56162977218628
Cambodia,KHM,2020,34818073901.4851,16725474.0,176520.0,5.9446907043457
Cambodia,KHM,2019,36685356407.7206,16481304.0,176520.0,0.114589996635914
Cambodia,KHM,2017,29355665909.7905,16073372.0,176520.0,4.92364501953125
Cambodia,KHM,2016,26556545153.3573,15852803.0,176520.0,6.24475765228271
Cambodia,KHM,2015,24174170369.0738,15623251.0,176520.0,5.04369831085205
Cambodia,KHM,2014,22041463967.9009,15396772.0,176520.0,5.22731065750122
Cambodia,KHM,2012,17826536699.8016,14945085.0,176520.0,2.92288279533386
Kiribati,KIR,2020,220897998.732518,126099.0,810.0,1.98977661132812
Kiribati,KIR,2019,216985388.322754,123921.0,810.0,4.06036996841431
Kiribati,KIR,2018,233514717.441266,122084.0,810.0,2.77992010116577
Kiribati,KIR,2015,191559398.688293,116815.0,810.0,1.24421882629395
"Korea, Rep.",KOR,2022,1673916511799.71,51672569.0,97600.0,34.5359725952148
"Korea, Rep.",KOR,2021,1818432106880.04,51769539.0,97600.0,34.2422485351562
"Korea, Rep.",KOR,2020,1644312831906.17,51836239.0,97600.0,33.8704376220703
"Korea, Rep.",KOR,2019,1651422932447.77,51764822.0,97600.0,33.6001853942871
"Korea, Rep.",KOR,2018,1725373496825.43,51585058.0,97520.0,33.0220794677734
"Korea, Rep.",KOR,2017,1623074183501.9,51361911.0,97510.0,32.154483795166
"Korea, Rep.",KOR,2016,1499679823909.61,51217803.0,97489.0,31.7693634033203
"Korea, Rep.",KOR,2015,1466038936206.43,51014947.0,97445.0,28.6800003051758
"Korea, Rep.",KOR,2014,1484488526271.8,50746659.0,97430.0,30.086555480957
"Korea, Rep.",KOR,2013,1370632955321.2,50428893.0,97426.0,28.7843112945557
"Korea, Rep.",KOR,2012,1278046536287.01,50199853.0,97310.0,27.8424549102783
"Korea, Rep.",KOR,2011,1253289537500.81,49936638.0,97190.0,27.39892578125
"Korea, Rep.",KOR,2010,1143672241149.72,49554112.0,97200.0,24.3600006103516
Kuwait,KWT,2018,138646316321.596,4323515.0,17820.0,11.1199998855591
Kuwait,KWT,2017,120687539675.517,4154812.0,17820.0,10.6700000762939
Kuwait,KWT,2015,114585555830.916,3834574.0,17820.0,9.59000015258789
Kuwait,KWT,2013,174168116687.215,3507844.0,17820.0,8.71000003814697
Kuwait,KWT,2012,174047662555.419,3337109.0,17820.0,9.52000045776367
Kuwait,KWT,2008,147379737229.753,2651421.0,17820.0,8.27999973297119
Kuwait,KWT,2007,114634043361.692,2507887.0,17820.0,8.06999969482422
Kuwait,KWT,2006,101557330723.423,2364733.0,17820.0,8.30000019073486
Kuwait,KWT,2005,80798630136.9863,2236788.0,17820.0,8.46000003814697
Lao PDR,LAO,2022,15468785203.7532,7559007.0,230800.0,5.19384670257568
Lao PDR,LAO,2017,17071155481.4994,7018147.0,230800.0,5.15476989746094
Lao PDR,LAO,2010,7131771014.70456,6334194.0,230800.0,4.15012311935425
Lebanon,LBN,2019,51605959131.2741,5794594.0,10230.0,22.1418571472168
Lebanon,LBN,2018,54901519155.5556,5984119.0,10230.0,33.2799987792969
Liberia,LBR,2019,3319596500.0,5043721.0,96320.0,5.0644998550415
Liberia,LBR,2017,3390703400.0,4848925.0,96320.0,3.39418649673462
Liberia,LBR,2016,3398419600.0,4755608.0,96320.0,3.66464829444885
Liberia,LBR,2014,3225652000.0,4564293.0,96320.0,5.47951793670654
Liberia,LBR,2010,1998000000.0,4058890.0,96320.0,3.01420068740845
Sri Lanka,LKA,2022,74143020262.8076,22181000.0,61860.0,0.911603033542633
Sri Lanka,LKA,2021,88556698937.7033,22156000.0,61860.0,0.75661712884903
Sri Lanka,LKA,2020,84335574581.5072,21919000.0,61860.0,0.692696988582611
Sri Lanka,LKA,2019,88998706296.5783,21803000.0,61864.47,0.746383011341095
Sri Lanka,LKA,2018,94450015982.8405,21670000.0,61864.0,0.684106409549713
Sri Lanka,LKA,2017,94369350285.5814,21453000.0,61893.0,0.665928065776825
Sri Lanka,LKA,2016,88000211171.5956,21209000.0,61893.0,0.797130823135376
Sri Lanka,LKA,2015,85090301052.0465,20970000.0,61893.0,0.851821422576904
Sri Lanka,LKA,2014,82528535713.926,20778000.0,62710.0,0.665698349475861
Sri Lanka,LKA,2013,77000578167.353,20585000.0,62710.0,0.791153967380524
Sri Lanka,LKA,2011,67753284043.9282,21009048.0,62710.0,0.471192836761475
Sri Lanka,LKA,2010,58636161081.712,20879089.0,62710.0,0.457679927349091
Sri Lanka,LKA,2009,42066224093.0065,20756435.0,62710.0,14.1099996566772
Sri Lanka,LKA,2008,40713826215.0093,20629378.0,62710.0,13.8800001144409
Sri Lanka,LKA,2001,15749753804.8344,19600362.0,62710.0,13.6999998092651
Lesotho,LSO,2019,2390702295.82777,2209405.0,30360.0,5.61074018478394
Lesotho,LSO,2018,2556247291.99785,2183603.0,30360.0,3.93763995170593
Lithuania,LTU,2022,71033884499.7824,2831639.0,62604.0,41.4149131774902
Lithuania,LTU,2021,67037321008.9679,2808380.0,62610.0,40.1166534423828
Lithuania,LTU,2020,57412038533.2718,2810369.0,62620.0,38.0999984741211
Lithuania,LTU,2019,55122066225.796,2811089.0,62620.0,37.3273239135742
Lithuania,LTU,2018,54261795148.5372,2819200.0,62630.0,35.9517211914062
Lithuania,LTU,2017,47756764508.446,2842639.0,62641.0,34.5400009155273
Lithuania,LTU,2016,42970749245.0336,2877325.0,62642.0,33.939998626709
Lithuania,LTU,2015,41540954817.2039,2911109.0,62650.0,33.0999984741211
Lithuania,LTU,2014,48306546656.9281,2937253.0,62650.0,31.5
Lithuania,LTU,2013,46303660422.0434,2961250.0,62675.0,26.3899993896484
Lithuania,LTU,2012,42709372066.8627,2989139.0,62674.0,0.450368642807007
Lithuania,LTU,2011,43186501862.7907,3028115.0,62674.0,0.442148119211197
Lithuania,LTU,2010,36638128534.0643,3097282.0,62675.0,0.391175270080566
Luxembourg,LUX,2022,80801680397.0139,653103.0,2574.46,42.3309173583984
Luxembourg,LUX,2021,86386759695.1653,640064.0,2574.46,41.7206802368164
Luxembourg,LUX,2020,73670782100.3909,630419.0,2574.46,38.1812858581543
Luxembourg,LUX,2019,69872035113.6469,620001.0,2574.46,37.9993743896484
Luxembourg,LUX,2018,71085623495.1145,607950.0,2574.46,35.6957473754883
Luxembourg,LUX,2017,65712180342.9836,596336.0,2574.46,32.731559753418
Luxembourg,LUX,2016,62216885435.9488,582014.0,2574.46,34.5298538208008
Luxembourg,LUX,2015,60071584216.1375,569604.0,2574.46,30.5501194000244
Luxembourg,LUX,2014,68804811897.6445,556319.0,2574.46,32.6653518676758
Luxembourg,LUX,2013,65203276466.9763,543360.0,2574.46,1.59169471263885
Luxembourg,LUX,2012,59776383527.3602,530946.0,2574.46,1.37520492076874
Luxembourg,LUX,2011,61696281326.2453,518347.0,2574.46,1.40041589736938
Luxembourg,LUX,2010,56213985987.4168,506953.0,2574.46,2.26092457771301
Latvia,LVA,2022,38014713595.7686,1879383.0,62230.0,31.9501533508301
Latvia,LVA,2021,38183326784.9335,1884490.0,62230.0,31.4416408538818
Latvia,LVA,2020,33379927434.6149,1900449.0,62230.0,32.7584533691406
Latvia,LVA,2019,33099503950.847,1913822.0,62227.0,30.9400005340576
Latvia,LVA,2018,33247935477.3576,1927174.0,62227.0,30.0300006866455
Latvia,LVA,2017,29391059767.4259,1942248.0,62227.0,29.2247142791748
Latvia,LVA,2016,27117105059.5075,1959537.0,62227.0,29.1100006103516
Latvia,LVA,2015,26344565876.8902,1977527.0,62227.0,27.7000007629395
Latvia,LVA,2014,30277203767.4058,1993782.0,62227.0,26.6299991607666
Latvia,LVA,2013,29152128167.8438,2012647.0,62227.0,27.6900005340576
Latvia,LVA,2012,27116149948.6683,2034319.0,62227.0,0.405498027801514
Latvia,LVA,2011,26575547900.8247,2059709.0,62227.0,0.344332575798035
